candidate_id,target_role,seniority_level,experience_years,skills,tools,education,certifications,project_summary,resume_text,cleaned_text,synthetic_data,privacy_status
CAND_0692,QA Engineer,Middle,4,"Quality Assurance, Test Cases, Regression Testing, Jira, Cypress, Selenium, SQL, Postman, CI/CD, Python, API Testing, Documentation, Flutter, acceptance criteria, test automation suite","Postman, TestRail, Pytest, GitHub Actions, Cypress, Confluence, Slack",BSc Information Systems,"Selenium WebDriver Certificate, Postman API Testing Certificate",Created manual and automated test coverage for a secure document submission workflow.,"Project experience overview: Synthetic anonymized candidate CAND_0692 for Middle QA Engineer. Experience: 4 years in IT delivery for public service environments. Skills: Quality Assurance, Test Cases, Regression Testing, Jira, Cypress, Selenium, SQL, Postman, CI/CD, Python, API Testing, Documentation, Flutter, acceptance criteria, test automation suite. Tools: Postman, TestRail, Pytest, GitHub Actions, Cypress, Confluence, Slack. Education: BSc Information Systems. Certifications: Selenium WebDriver Certificate, Postman API Testing Certificate. Project summary: Created manual and automated test coverage for a secure document submission workflow. Responsibilities included reviewed pull requests, integrated services, improved release quality. Impact: improved release confidence. Privacy status: synthetic anonymized academic resume with no real personal data.",project experience overview synthetic anonymized candidate cand 0692 for middle qa engineer. experience 4 years in it delivery for public service environments. skills quality assurance test cases regression testing jira cypress selenium sql postman ci cd python api testing documentation flutter acceptance criteria test automation suite. tools postman testrail pytest github actions cypress confluence slack. education bsc information systems. certifications selenium webdriver certificate postman api testing certificate. project summary created manual and automated test coverage for a secure document submission workflow. responsibilities included reviewed pull requests integrated services improved release quality. impact improved release confidence. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0693,QA Engineer,Middle,5,"Test Cases, Cypress, Quality Assurance, CI/CD, Automation Testing, Jira, Python, Pytest, API Testing, Selenium, Bug Tracking, REST API, SQL, Flutter, regression coverage, acceptance criteria","Postman, Jira, Allure Reports, Pytest, Confluence",BSc Computer Science,Selenium WebDriver Certificate,Created manual and automated test coverage for a transport permit application service.,"Technical background: Synthetic anonymized candidate CAND_0693 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: Test Cases, Cypress, Quality Assurance, CI/CD, Automation Testing, Jira, Python, Pytest, API Testing, Selenium, Bug Tracking, REST API, SQL, Flutter, regression coverage, acceptance criteria. Tools: Postman, Jira, Allure Reports, Pytest, Confluence. Education: BSc Computer Science. Certifications: Selenium WebDriver Certificate. Project summary: Created manual and automated test coverage for a transport permit application service. Responsibilities included owned medium-complexity features, supported junior developers, improved release quality. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0693 for middle qa engineer. experience 5 years in it delivery for public service environments. skills test cases cypress quality assurance ci cd automation testing jira python pytest api testing selenium bug tracking rest api sql flutter regression coverage acceptance criteria. tools postman jira allure reports pytest confluence. education bsc computer science. certifications selenium webdriver certificate. project summary created manual and automated test coverage for a transport permit application service. responsibilities included owned medium-complexity features supported junior developers improved release quality. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0694,QA Engineer,Middle,3,"Pytest, Jira, Automation Testing, Postman, SQL, API Testing, Selenium, Quality Assurance, CI/CD, Cypress, REST API, Next.js, acceptance criteria, test automation suite","Allure Reports, Postman, Selenium WebDriver, Pytest, Git, Jira",BSc Information Systems,"Postman API Testing Certificate, ISTQB Foundation Level","Tested APIs, tracked defects, and improved regression checks for a digital identity verification platform.","Candidate profile: Synthetic anonymized candidate CAND_0694 for Middle QA Engineer. Experience: 3 years in IT delivery for public service environments. Skills: Pytest, Jira, Automation Testing, Postman, SQL, API Testing, Selenium, Quality Assurance, CI/CD, Cypress, REST API, Next.js, acceptance criteria, test automation suite. Tools: Allure Reports, Postman, Selenium WebDriver, Pytest, Git, Jira. Education: BSc Information Systems. Certifications: Postman API Testing Certificate, ISTQB Foundation Level. Project summary: Tested APIs, tracked defects, and improved regression checks for a digital identity verification platform. Responsibilities included owned medium-complexity features, integrated services, improved release quality. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0694 for middle qa engineer. experience 3 years in it delivery for public service environments. skills pytest jira automation testing postman sql api testing selenium quality assurance ci cd cypress rest api next.js acceptance criteria test automation suite. tools allure reports postman selenium webdriver pytest git jira. education bsc information systems. certifications postman api testing certificate istqb foundation level. project summary tested apis tracked defects and improved regression checks for a digital identity verification platform. responsibilities included owned medium-complexity features integrated services improved release quality. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0695,QA Engineer,Middle,5,"API Testing, Python, Quality Assurance, Selenium, Automation Testing, Test Cases, Pytest, Cypress, Agile, SQL, Security Awareness, Model Deployment, defect lifecycle, regression coverage","Cypress, Pytest, Postman, Selenium WebDriver, Allure Reports, Git, Jira",BSc Information Systems,ISTQB Foundation Level,Built a QA process with clear test cases and release evidence for a public service contact centre tooling.,"Role-focused CV summary: Synthetic anonymized candidate CAND_0695 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: API Testing, Python, Quality Assurance, Selenium, Automation Testing, Test Cases, Pytest, Cypress, Agile, SQL, Security Awareness, Model Deployment, defect lifecycle, regression coverage. Tools: Cypress, Pytest, Postman, Selenium WebDriver, Allure Reports, Git, Jira. Education: BSc Information Systems. Certifications: ISTQB Foundation Level. Project summary: Built a QA process with clear test cases and release evidence for a public service contact centre tooling. Responsibilities included improved release quality, supported junior developers, owned medium-complexity features. Impact: improved release confidence. Privacy status: synthetic anonymized academic resume with no real personal data.",role-focused cv summary synthetic anonymized candidate cand 0695 for middle qa engineer. experience 5 years in it delivery for public service environments. skills api testing python quality assurance selenium automation testing test cases pytest cypress agile sql security awareness model deployment defect lifecycle regression coverage. tools cypress pytest postman selenium webdriver allure reports git jira. education bsc information systems. certifications istqb foundation level. project summary built a qa process with clear test cases and release evidence for a public service contact centre tooling. responsibilities included improved release quality supported junior developers owned medium-complexity features. impact improved release confidence. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0696,QA Engineer,Middle,5,"Test Cases, Jira, Regression Testing, Cypress, SQL, Selenium, Automation Testing, Postman, CI/CD, Agile, Docker, FastAPI, Java, test automation suite, acceptance criteria","GitHub Actions, Cypress, TestRail, Selenium WebDriver, Pytest, Allure Reports, Git, Confluence",Applied Computing degree,Selenium WebDriver Certificate,"Tested APIs, tracked defects, and improved regression checks for a public benefits case management portal.","Project experience overview: Synthetic anonymized candidate CAND_0696 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: Test Cases, Jira, Regression Testing, Cypress, SQL, Selenium, Automation Testing, Postman, CI/CD, Agile, Docker, FastAPI, Java, test automation suite, acceptance criteria. Tools: GitHub Actions, Cypress, TestRail, Selenium WebDriver, Pytest, Allure Reports, Git, Confluence. Education: Applied Computing degree. Certifications: Selenium WebDriver Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a public benefits case management portal. Responsibilities included integrated services, owned medium-complexity features, improved release quality. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",project experience overview synthetic anonymized candidate cand 0696 for middle qa engineer. experience 5 years in it delivery for public service environments. skills test cases jira regression testing cypress sql selenium automation testing postman ci cd agile docker fastapi java test automation suite acceptance criteria. tools github actions cypress testrail selenium webdriver pytest allure reports git confluence. education applied computing degree. certifications selenium webdriver certificate. project summary tested apis tracked defects and improved regression checks for a public benefits case management portal. responsibilities included integrated services owned medium-complexity features improved release quality. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0697,QA Engineer,Middle,5,"Selenium, Jira, Cypress, Python, Automation Testing, Postman, API Testing, SQL, REST API, Public Service Systems, Security Awareness, Tailwind CSS, test automation suite, acceptance criteria","Pytest, Cypress, TestRail, Jira, Selenium WebDriver, Confluence",Applied Computing degree,Agile Testing Certificate,"Tested APIs, tracked defects, and improved regression checks for a secure document submission workflow.","Professional summary: Synthetic anonymized candidate CAND_0697 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: Selenium, Jira, Cypress, Python, Automation Testing, Postman, API Testing, SQL, REST API, Public Service Systems, Security Awareness, Tailwind CSS, test automation suite, acceptance criteria. Tools: Pytest, Cypress, TestRail, Jira, Selenium WebDriver, Confluence. Education: Applied Computing degree. Certifications: Agile Testing Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a secure document submission workflow. Responsibilities included reviewed pull requests, supported junior developers, improved release quality. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",professional summary synthetic anonymized candidate cand 0697 for middle qa engineer. experience 5 years in it delivery for public service environments. skills selenium jira cypress python automation testing postman api testing sql rest api public service systems security awareness tailwind css test automation suite acceptance criteria. tools pytest cypress testrail jira selenium webdriver confluence. education applied computing degree. certifications agile testing certificate. project summary tested apis tracked defects and improved regression checks for a secure document submission workflow. responsibilities included reviewed pull requests supported junior developers improved release quality. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0698,QA Engineer,Middle,5,"Pytest, Python, Postman, Automation Testing, Cypress, Test Cases, Selenium, CI/CD, SQL, Jira, Security Awareness, REST API, Java, Django, regression coverage, test automation suite","Pytest, Selenium WebDriver, Allure Reports, Cypress, Jira, Git",BSc Computer Science,"Postman API Testing Certificate, Agile Testing Certificate",Built a QA process with clear test cases and release evidence for a public benefits case management portal.,"Technical background: Synthetic anonymized candidate CAND_0698 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: Pytest, Python, Postman, Automation Testing, Cypress, Test Cases, Selenium, CI/CD, SQL, Jira, Security Awareness, REST API, Java, Django, regression coverage, test automation suite. Tools: Pytest, Selenium WebDriver, Allure Reports, Cypress, Jira, Git. Education: BSc Computer Science. Certifications: Postman API Testing Certificate, Agile Testing Certificate. Project summary: Built a QA process with clear test cases and release evidence for a public benefits case management portal. Responsibilities included owned medium-complexity features, integrated services, reviewed pull requests. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0698 for middle qa engineer. experience 5 years in it delivery for public service environments. skills pytest python postman automation testing cypress test cases selenium ci cd sql jira security awareness rest api java django regression coverage test automation suite. tools pytest selenium webdriver allure reports cypress jira git. education bsc computer science. certifications postman api testing certificate agile testing certificate. project summary built a qa process with clear test cases and release evidence for a public benefits case management portal. responsibilities included owned medium-complexity features integrated services reviewed pull requests. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0699,QA Engineer,Middle,5,"Pytest, Regression Testing, Python, API Testing, Automation Testing, Postman, Quality Assurance, Selenium, Cypress, CI/CD, SQL, Git, Web Performance, defect lifecycle, regression coverage","GitHub Actions, Jira, Selenium WebDriver, Pytest, Cypress, Slack, Git",BSc Software Engineering,ISTQB Foundation Level,Created manual and automated test coverage for a secure document submission workflow.,"Candidate profile: Synthetic anonymized candidate CAND_0699 for Middle QA Engineer. Experience: 5 years in IT delivery for public service environments. Skills: Pytest, Regression Testing, Python, API Testing, Automation Testing, Postman, Quality Assurance, Selenium, Cypress, CI/CD, SQL, Git, Web Performance, defect lifecycle, regression coverage. Tools: GitHub Actions, Jira, Selenium WebDriver, Pytest, Cypress, Slack, Git. Education: BSc Software Engineering. Certifications: ISTQB Foundation Level. Project summary: Created manual and automated test coverage for a secure document submission workflow. Responsibilities included reviewed pull requests, improved release quality, supported junior developers. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0699 for middle qa engineer. experience 5 years in it delivery for public service environments. skills pytest regression testing python api testing automation testing postman quality assurance selenium cypress ci cd sql git web performance defect lifecycle regression coverage. tools github actions jira selenium webdriver pytest cypress slack git. education bsc software engineering. certifications istqb foundation level. project summary created manual and automated test coverage for a secure document submission workflow. responsibilities included reviewed pull requests improved release quality supported junior developers. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0700,QA Engineer,Middle,3,"Python, Bug Tracking, CI/CD, Pytest, SQL, Selenium, Test Cases, Automation Testing, Regression Testing, Cypress, Postman, Docker, Documentation, NLP, regression coverage, acceptance criteria","TestRail, Cypress, Postman, GitHub Actions, Jira, Git, Slack",BSc Software Engineering,Selenium WebDriver Certificate,"Tested APIs, tracked defects, and improved regression checks for a public service contact centre tooling.","Role-focused CV summary: Synthetic anonymized candidate CAND_0700 for Middle QA Engineer. Experience: 3 years in IT delivery for public service environments. Skills: Python, Bug Tracking, CI/CD, Pytest, SQL, Selenium, Test Cases, Automation Testing, Regression Testing, Cypress, Postman, Docker, Documentation, NLP, regression coverage, acceptance criteria. Tools: TestRail, Cypress, Postman, GitHub Actions, Jira, Git, Slack. Education: BSc Software Engineering. Certifications: Selenium WebDriver Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a public service contact centre tooling. Responsibilities included integrated services, owned medium-complexity features, supported junior developers. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",role-focused cv summary synthetic anonymized candidate cand 0700 for middle qa engineer. experience 3 years in it delivery for public service environments. skills python bug tracking ci cd pytest sql selenium test cases automation testing regression testing cypress postman docker documentation nlp regression coverage acceptance criteria. tools testrail cypress postman github actions jira git slack. education bsc software engineering. certifications selenium webdriver certificate. project summary tested apis tracked defects and improved regression checks for a public service contact centre tooling. responsibilities included integrated services owned medium-complexity features supported junior developers. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0701,QA Engineer,Senior,9,"Selenium, Bug Tracking, Cypress, Automation Testing, CI/CD, Test Cases, Quality Assurance, SQL, Postman, Regression Testing, Agile, Public Service Systems, Docker, RAG, defect lifecycle, acceptance criteria","Jira, Cypress, TestRail, GitHub Actions, Selenium WebDriver, Pytest, Git",MSc Data Science,"ISTQB Foundation Level, Selenium WebDriver Certificate","Tested APIs, tracked defects, and improved regression checks for a digital identity verification platform.","Professional summary: Synthetic anonymized candidate CAND_0701 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Selenium, Bug Tracking, Cypress, Automation Testing, CI/CD, Test Cases, Quality Assurance, SQL, Postman, Regression Testing, Agile, Public Service Systems, Docker, RAG, defect lifecycle, acceptance criteria. Tools: Jira, Cypress, TestRail, GitHub Actions, Selenium WebDriver, Pytest, Git. Education: MSc Data Science. Certifications: ISTQB Foundation Level, Selenium WebDriver Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a digital identity verification platform. Responsibilities included designed architecture, improved security and scalability, mentored engineers. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",professional summary synthetic anonymized candidate cand 0701 for senior qa engineer. experience 9 years in it delivery for public service environments. skills selenium bug tracking cypress automation testing ci cd test cases quality assurance sql postman regression testing agile public service systems docker rag defect lifecycle acceptance criteria. tools jira cypress testrail github actions selenium webdriver pytest git. education msc data science. certifications istqb foundation level selenium webdriver certificate. project summary tested apis tracked defects and improved regression checks for a digital identity verification platform. responsibilities included designed architecture improved security and scalability mentored engineers. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0702,QA Engineer,Senior,10,"Selenium, SQL, Test Cases, Regression Testing, Jira, Automation Testing, Quality Assurance, Bug Tracking, Postman, CI/CD, Git, Security Awareness, REST API, ChromaDB, Vector Databases, regression coverage, test automation suite","Selenium WebDriver, Cypress, Pytest, Postman, GitHub Actions, Allure Reports, Git, Slack",MSc Data Science,"ISTQB Foundation Level, Postman API Testing Certificate",Built a QA process with clear test cases and release evidence for a education records support platform.,"Project experience overview: Synthetic anonymized candidate CAND_0702 for Senior QA Engineer. Experience: 10 years in IT delivery for public service environments. Skills: Selenium, SQL, Test Cases, Regression Testing, Jira, Automation Testing, Quality Assurance, Bug Tracking, Postman, CI/CD, Git, Security Awareness, REST API, ChromaDB, Vector Databases, regression coverage, test automation suite. Tools: Selenium WebDriver, Cypress, Pytest, Postman, GitHub Actions, Allure Reports, Git, Slack. Education: MSc Data Science. Certifications: ISTQB Foundation Level, Postman API Testing Certificate. Project summary: Built a QA process with clear test cases and release evidence for a education records support platform. Responsibilities included designed architecture, mentored engineers, improved security and scalability. Impact: improved release confidence. Privacy status: synthetic anonymized academic resume with no real personal data.",project experience overview synthetic anonymized candidate cand 0702 for senior qa engineer. experience 10 years in it delivery for public service environments. skills selenium sql test cases regression testing jira automation testing quality assurance bug tracking postman ci cd git security awareness rest api chromadb vector databases regression coverage test automation suite. tools selenium webdriver cypress pytest postman github actions allure reports git slack. education msc data science. certifications istqb foundation level postman api testing certificate. project summary built a qa process with clear test cases and release evidence for a education records support platform. responsibilities included designed architecture mentored engineers improved security and scalability. impact improved release confidence. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0703,QA Engineer,Senior,9,"Quality Assurance, Pytest, Jira, API Testing, Python, CI/CD, Selenium, Cypress, Git, Documentation, Classification, regression coverage, defect lifecycle","GitHub Actions, TestRail, Pytest, Cypress, Slack, Git",Senior professional certification pathway,"ISTQB Foundation Level, Selenium WebDriver Certificate","Tested APIs, tracked defects, and improved regression checks for a citizen appointment booking service.","Project experience overview: Synthetic anonymized candidate CAND_0703 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Quality Assurance, Pytest, Jira, API Testing, Python, CI/CD, Selenium, Cypress, Git, Documentation, Classification, regression coverage, defect lifecycle. Tools: GitHub Actions, TestRail, Pytest, Cypress, Slack, Git. Education: Senior professional certification pathway. Certifications: ISTQB Foundation Level, Selenium WebDriver Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a citizen appointment booking service. Responsibilities included designed architecture, led technical planning, improved security and scalability. Impact: reduced manual review effort. Privacy status: synthetic anonymized academic resume with no real personal data.",project experience overview synthetic anonymized candidate cand 0703 for senior qa engineer. experience 9 years in it delivery for public service environments. skills quality assurance pytest jira api testing python ci cd selenium cypress git documentation classification regression coverage defect lifecycle. tools github actions testrail pytest cypress slack git. education senior professional certification pathway. certifications istqb foundation level selenium webdriver certificate. project summary tested apis tracked defects and improved regression checks for a citizen appointment booking service. responsibilities included designed architecture led technical planning improved security and scalability. impact reduced manual review effort. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0704,QA Engineer,Senior,9,"Python, Selenium, Jira, Bug Tracking, Postman, Pytest, SQL, Public Service Systems, Agile, Responsive Design, defect lifecycle, regression coverage","Jira, Selenium WebDriver, GitHub Actions, Postman, Slack, Git",MSc Data Science,ISTQB Foundation Level,"Tested APIs, tracked defects, and improved regression checks for a municipal reporting and request system.","Technical background: Synthetic anonymized candidate CAND_0704 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Python, Selenium, Jira, Bug Tracking, Postman, Pytest, SQL, Public Service Systems, Agile, Responsive Design, defect lifecycle, regression coverage. Tools: Jira, Selenium WebDriver, GitHub Actions, Postman, Slack, Git. Education: MSc Data Science. Certifications: ISTQB Foundation Level. Project summary: Tested APIs, tracked defects, and improved regression checks for a municipal reporting and request system. Responsibilities included designed architecture, improved security and scalability, managed delivery risks. Impact: helped teams make faster technical decisions. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0704 for senior qa engineer. experience 9 years in it delivery for public service environments. skills python selenium jira bug tracking postman pytest sql public service systems agile responsive design defect lifecycle regression coverage. tools jira selenium webdriver github actions postman slack git. education msc data science. certifications istqb foundation level. project summary tested apis tracked defects and improved regression checks for a municipal reporting and request system. responsibilities included designed architecture improved security and scalability managed delivery risks. impact helped teams make faster technical decisions. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0705,QA Engineer,Senior,9,"Python, API Testing, Postman, Automation Testing, Jira, Pytest, Selenium, Test Cases, SQL, Quality Assurance, CI/CD, Documentation, Security Awareness, Vector Databases, Agentic AI, regression coverage, test automation suite","Jira, Selenium WebDriver, Allure Reports, GitHub Actions, Pytest, Confluence",MSc Software Engineering,ISTQB Foundation Level,Created manual and automated test coverage for a secure document submission workflow.,"Role-focused CV summary: Synthetic anonymized candidate CAND_0705 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Python, API Testing, Postman, Automation Testing, Jira, Pytest, Selenium, Test Cases, SQL, Quality Assurance, CI/CD, Documentation, Security Awareness, Vector Databases, Agentic AI, regression coverage, test automation suite. Tools: Jira, Selenium WebDriver, Allure Reports, GitHub Actions, Pytest, Confluence. Education: MSc Software Engineering. Certifications: ISTQB Foundation Level. Project summary: Created manual and automated test coverage for a secure document submission workflow. Responsibilities included improved security and scalability, led technical planning, mentored engineers. Impact: helped teams make faster technical decisions. Privacy status: synthetic anonymized academic resume with no real personal data.",role-focused cv summary synthetic anonymized candidate cand 0705 for senior qa engineer. experience 9 years in it delivery for public service environments. skills python api testing postman automation testing jira pytest selenium test cases sql quality assurance ci cd documentation security awareness vector databases agentic ai regression coverage test automation suite. tools jira selenium webdriver allure reports github actions pytest confluence. education msc software engineering. certifications istqb foundation level. project summary created manual and automated test coverage for a secure document submission workflow. responsibilities included improved security and scalability led technical planning mentored engineers. impact helped teams make faster technical decisions. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0706,QA Engineer,Senior,9,"Regression Testing, Python, Bug Tracking, API Testing, SQL, Automation Testing, CI/CD, Quality Assurance, Pytest, Documentation, Docker, MongoDB, acceptance criteria, defect lifecycle","Cypress, TestRail, Selenium WebDriver, Postman, Allure Reports, Slack, Confluence",MSc Software Engineering,"Agile Testing Certificate, ISTQB Foundation Level",Created manual and automated test coverage for a public service contact centre tooling.,"Candidate profile: Synthetic anonymized candidate CAND_0706 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Regression Testing, Python, Bug Tracking, API Testing, SQL, Automation Testing, CI/CD, Quality Assurance, Pytest, Documentation, Docker, MongoDB, acceptance criteria, defect lifecycle. Tools: Cypress, TestRail, Selenium WebDriver, Postman, Allure Reports, Slack, Confluence. Education: MSc Software Engineering. Certifications: Agile Testing Certificate, ISTQB Foundation Level. Project summary: Created manual and automated test coverage for a public service contact centre tooling. Responsibilities included mentored engineers, managed delivery risks, improved security and scalability. Impact: improved release confidence. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0706 for senior qa engineer. experience 9 years in it delivery for public service environments. skills regression testing python bug tracking api testing sql automation testing ci cd quality assurance pytest documentation docker mongodb acceptance criteria defect lifecycle. tools cypress testrail selenium webdriver postman allure reports slack confluence. education msc software engineering. certifications agile testing certificate istqb foundation level. project summary created manual and automated test coverage for a public service contact centre tooling. responsibilities included mentored engineers managed delivery risks improved security and scalability. impact improved release confidence. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0707,QA Engineer,Senior,9,"Jira, API Testing, Python, Postman, Cypress, Bug Tracking, Automation Testing, Agile, Docker, Java, acceptance criteria, defect lifecycle","Postman, TestRail, Cypress, Selenium WebDriver, Jira, Allure Reports, Slack, Confluence",Senior professional certification pathway,Postman API Testing Certificate,Created manual and automated test coverage for a digital identity verification platform.,"Candidate profile: Synthetic anonymized candidate CAND_0707 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Jira, API Testing, Python, Postman, Cypress, Bug Tracking, Automation Testing, Agile, Docker, Java, acceptance criteria, defect lifecycle. Tools: Postman, TestRail, Cypress, Selenium WebDriver, Jira, Allure Reports, Slack, Confluence. Education: Senior professional certification pathway. Certifications: Postman API Testing Certificate. Project summary: Created manual and automated test coverage for a digital identity verification platform. Responsibilities included mentored engineers, improved security and scalability, led technical planning. Impact: reduced manual review effort. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0707 for senior qa engineer. experience 9 years in it delivery for public service environments. skills jira api testing python postman cypress bug tracking automation testing agile docker java acceptance criteria defect lifecycle. tools postman testrail cypress selenium webdriver jira allure reports slack confluence. education senior professional certification pathway. certifications postman api testing certificate. project summary created manual and automated test coverage for a digital identity verification platform. responsibilities included mentored engineers improved security and scalability led technical planning. impact reduced manual review effort. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0708,QA Engineer,Senior,10,"SQL, Test Cases, Automation Testing, Quality Assurance, Selenium, Pytest, Regression Testing, Python, Bug Tracking, REST API, Agile, Docker, Guardrails, LLM, regression coverage, acceptance criteria","Postman, Pytest, GitHub Actions, Selenium WebDriver, TestRail, Git, Jira",MSc Data Science,"Selenium WebDriver Certificate, Agile Testing Certificate","Tested APIs, tracked defects, and improved regression checks for a education records support platform.","Technical background: Synthetic anonymized candidate CAND_0708 for Senior QA Engineer. Experience: 10 years in IT delivery for public service environments. Skills: SQL, Test Cases, Automation Testing, Quality Assurance, Selenium, Pytest, Regression Testing, Python, Bug Tracking, REST API, Agile, Docker, Guardrails, LLM, regression coverage, acceptance criteria. Tools: Postman, Pytest, GitHub Actions, Selenium WebDriver, TestRail, Git, Jira. Education: MSc Data Science. Certifications: Selenium WebDriver Certificate, Agile Testing Certificate. Project summary: Tested APIs, tracked defects, and improved regression checks for a education records support platform. Responsibilities included led technical planning, designed architecture, improved security and scalability. Impact: helped teams make faster technical decisions. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0708 for senior qa engineer. experience 10 years in it delivery for public service environments. skills sql test cases automation testing quality assurance selenium pytest regression testing python bug tracking rest api agile docker guardrails llm regression coverage acceptance criteria. tools postman pytest github actions selenium webdriver testrail git jira. education msc data science. certifications selenium webdriver certificate agile testing certificate. project summary tested apis tracked defects and improved regression checks for a education records support platform. responsibilities included led technical planning designed architecture improved security and scalability. impact helped teams make faster technical decisions. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0709,QA Engineer,Senior,9,"Regression Testing, Quality Assurance, Bug Tracking, Test Cases, Pytest, Cypress, Selenium, Jira, Python, Git, Documentation, Agile, MLOps, Classification, defect lifecycle, regression coverage","TestRail, Cypress, Selenium WebDriver, GitHub Actions, Postman, Confluence, Slack",MSc Data Science,"Agile Testing Certificate, ISTQB Foundation Level",Created manual and automated test coverage for a health service information dashboard.,"Candidate profile: Synthetic anonymized candidate CAND_0709 for Senior QA Engineer. Experience: 9 years in IT delivery for public service environments. Skills: Regression Testing, Quality Assurance, Bug Tracking, Test Cases, Pytest, Cypress, Selenium, Jira, Python, Git, Documentation, Agile, MLOps, Classification, defect lifecycle, regression coverage. Tools: TestRail, Cypress, Selenium WebDriver, GitHub Actions, Postman, Confluence, Slack. Education: MSc Data Science. Certifications: Agile Testing Certificate, ISTQB Foundation Level. Project summary: Created manual and automated test coverage for a health service information dashboard. Responsibilities included designed architecture, managed delivery risks, led technical planning. Impact: reduced manual review effort. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0709 for senior qa engineer. experience 9 years in it delivery for public service environments. skills regression testing quality assurance bug tracking test cases pytest cypress selenium jira python git documentation agile mlops classification defect lifecycle regression coverage. tools testrail cypress selenium webdriver github actions postman confluence slack. education msc data science. certifications agile testing certificate istqb foundation level. project summary created manual and automated test coverage for a health service information dashboard. responsibilities included designed architecture managed delivery risks led technical planning. impact reduced manual review effort. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
